G;;INTERVENTI DI PICCOLA MANUTENZIONE;;;;;
G;    1.07.7     ;Rifacimento di un breve tratto di rete fognaria funzionante, interrata o sospesa, con sostituzione di gres o ghisa con tubazioni in pvc. Compreso il blocco dei liquami a monte del tratto interessato, la rimozione delle tubazioni esistenti, la posa ed il fissaggio delle nuove tubazioni in pvc, il collegamento con pezzi speciali e la idonea sigillatura a tenuta, eventuali piani di lavoro ove necessari, il ripristino della funzionalità al termine dei lavori, l'allontanamento alle discariche di tutti i materiali di risulta, compreso ogni onere ad esclusione solo di eventuali scavi e apertura di traccie nel caso di fognature incassate nelle murature. Per i diametri:;;;;;
G; 1.07.7.a  ;fino al diametro di 125 mm;m;€ 153,20;;;
G; 1.07.7.b  ;dal diametro 140 a 200 mm;m;€ 199,65;;;
;;;;;;;
G;    1.07.8     ;Sostituzione di miscelatore con rubinetto a comando a pedale.;cad;€ 245,61;;;
;;"Il prezzo comprende e compensa lo smontagio della rubinetteria di comando e di arresto, con recupero della stessa per lo stoccaggio presso deposito nell'ambito del cantiere; la fornitura e la posa in opera delle seguenti apparecchiature: bocca di erogazione per lavabo con finitura cromo; miscelatore esterno per lavabo per installazione a parete con comando ad unico pedale in acciaio, con puntale in gomma ergonomico";;;;;
;;;;;;;
G;    1.07.9     ;Sostituzione di miscelatore con rubinetto miscelatore a cellula fotoelettrica a pila.;cad;€ 341,40;;;
;;"Il prezzo comprende e compensa lo smontagio della rubinetteria di comando e di arresto, con recupero della stessa per lo stoccaggio presso deposito nell'ambito del cantiere; la fornitura e la posa in opera delle seguenti apparecchiature miscelatore elettronico a pila 6 V a risparmio d'acqua ed energia fino al 60%; elettrovalvola a membrana (funzionamento min 0.5 bar, max 8 bar) ad azione indiretta, con filtro in acciaio inox per effettuare lo shock termico antilegionella; elettromagnete bistabile sol a corrente continua con bobina in classe A (grado di protezione IP66). ";;;;;
;;;;;;;
G;  1.07.10   ;Sostituzione di miscelatore con rubinetto miscelatore con doccetta estraibile.;cad;€ 269,75;;;
;;"Il prezzo comprende e compensa lo smontagio della rubinetteria di comando e di arresto, con recupero della stessa per lo stoccaggio presso deposito nell'ambito del cantiere; la fornitura e la posa in opera delle seguenti apparecchiature: miscelatore monocomando per lavabo con leva clinica e doccetta estraibile. ";;;;;
;;;;;;;
;1.08;IMPERMEABILIZZAZIONI;;;;;
;;;;;;;
G;    1.08.1     ;Lisciatura del piano di pendenza, dopo la demolizione del manto per il rifacimento dello stesso, realizzata con malta cementizia, spessore minimo cm. 2;mq;€ 18,15;;;
;;;;;;;
G;    1.08.2     ;Demolizione del solo collo di raccordo in malta cementizia con abbassamento, carico e trasporto delle macerie agli impianti di stoccaggio, di recupero o a discarica. Esclusi gli oneri di smaltimento. Se si procede alla demolizione del sottofondo di pendenza, la demolizione del collo è già compresa;m;€ 2,69;;;
;;;;;;;
G;    1.08.3     ;Formazione di guscia di raccordo in malta di cemento, per il solo rifacimento di guscie ove mancanti (nell'esecuzione delle pendenze la formazione della guscia è compresa e compensata);m;€ 10,59;;;
;;;;;;;
G;    1.08.4     ;"Ricerca ed eliminazione di infiltrazioni di acqua isolate, in manti di copertura di tipo impermeabile; compreso rimozione manto deteriorato, mano di primer e rappezzo con membrana impermeabile";cad;€ 231,28;;;
;;;;;;;
G;    1.08.5     ;Riparazione di manti bituminosi fessurati, con pulizia del supporto, applicazione di primer bituminoso, stesa a spatola di cemento plastico bituminoso a due mani con interposta rete a maglia in fibra di vetro;mq;€ 50,18;;;
;;;;;;;
;1.09;PAVIMENTI E RIVESTIMENTI;;;;;
;;;;;;;
G;    1.09.1     ;Esecuzione di rappezzo di pavimento in piastrelle di ceramica, marmette, lastre di marmo o qualsiasi materiale analogo, con qualsiasi tipo di posa. Compresa rimozione della pavimentazione ammalorata in modo da non rovinare il materale adiacente al rappezzo, la preparazione e pulizia del piano di posa, la posa del nuovo materiale la cui fornitura è da compensare a parte, compreso il trasporto del materiale e la fornitura delle malte o di collanti idonei, la pulizia dell'ambiente interessato dai lavori, il trasporto a discarica dei materiali di risulta.;;;;;
G; 1.09.1.a  ;pavimenti in piastrelle di spessore fino a 12 mm;mq;€ 168,80;;;
G; 1.09.1.b  ;pavimenti in piastrelle con spessore da 13 a 35 mm;mq;€ 199,39;;;
;;;;;;;
G;    1.09.2     ;Esecuzione di rappezzo di rivestimento in piastrelle di ceramica, lastre di marmo o qualsiasi materiale analogo, con qualsiasi tipo di posa. Compresa rimozione del rivestimento ammalorato in modo da non rovinare il materale adiacente al rappezzo, la preparazione e pulizia del piano di posa, la posa del nuovo materiale la cui fornitura è da compensare a parte, compreso il trasporto del materiale e la fornitura delle malte o di collanti idonei, la pulizia dell'ambiente interessato dai lavori, il trasporto a discarica dei materiali di risulta, l'utilizzo di eventuali piani di lavoro se necessari:;;;;;
G; 1.09.2.a  ;rivestimenti in piastrelle di spessore fino a 12 mm;mq;€ 156,00;;;
G; 1.09.2.b  ;rivestimenti in piastrelle con spessore da 13 a 35 mm;mq;€ 177,39;;;
;;;;;;;
;1.10;INFISSI;;;;;
G;    1.10.1     ;Revisione di infissi in legno, con regolazione della chiusura, ritocco delle battute, controllo e fissaggio della ferramente, lubrificazione cerniere:;;;;;
G; 1.10.1.a  ;porte in legno di qualsiasi tipo e dimensione;mq;€ 11,69;;;
G; 1.10.1.b  ;portoni di accesso al fabbricato;mq;€ 15,18;;;
G;  1.10.1.c  ;finestre, cassonetti, impennate;mq;€ 10,71;;;
G; 1.10.1.d  ;persiane a battente o a scorrere;mq;€ 12,86;;;
;;;;;;;
G;    1.10.2     ;Revisione e riparazione di infissi in legno, compresa tassellatura e filettatura a montanti e traversi, regolazione della chiusura, aggiustaggio delle battute, controllo e fissaggio della ferramente, lubrificazione cerniere:;;;;;
G; 1.10.2.a  ;porte in legno di qualsiasi tipo e dimensione;mq;€ 24,18;;;
G; 1.10.2.b  ;portoni di accesso al fabbricato;mq;€ 40,51;;;
G;  1.10.2.c  ;finestre, cassonetti, impennate;mq;€ 29,59;;;
G; 1.10.2.d  ;persiane a battente o a scorrere;mq;€ 33,86;;;
;;;;;;;
